model,epoch,lr,seconds,train_precision,train_recall,train_f1,train_iou,train_dice,train_accuracy,train_loss,val_precision,val_recall,val_f1,val_iou,val_dice,val_accuracy,val_loss
siamese_temporal_attention_unet,26,0.0003017131562113899,90.03530550003052,0.8633204142018284,0.9122750202139767,0.8871228081526324,0.7971435702342753,0.8871228581146245,0.9899110922652682,0.12673408370268835,0.8905976874395589,0.8765142379915236,0.8834997918965182,0.7913118824735232,0.8834998418933554,0.99029929935932,0.12599164855913614
siamese_temporal_attention_unet,27,0.0002975515760729634,89.85561847686768,0.8595989782019755,0.9148560987871065,0.8863671259970981,0.7959240755171113,0.8863671759486115,0.9898222183913324,0.12732504233005038,0.8893660477312182,0.8905967045749591,0.8899809007182952,0.8017708806836996,0.8899809507182843,0.9907595664262756,0.11512809013892422
siamese_temporal_attention_unet,28,0.0002932731048390388,90.00295662879944,0.8636414559576082,0.9169705662702464,0.8895073610226369,0.8010025638811298,0.8895074109777867,0.9901084192683185,0.12225391672527826,0.9012473581850149,0.8806473673669949,0.8908282373918668,0.8031473190793208,0.8908282873851976,0.9909417927265152,0.126410320876289
siamese_temporal_attention_unet,29,0.00028888196484417797,89.93660616874695,0.8614585447177493,0.9155471452821697,0.8876796190915097,0.7980431934415888,0.8876796690451854,0.9899412412321967,0.12793630930690586,0.8625468675006299,0.9195378422791822,0.8901310207612342,0.802014586785153,0.8901310707101108,0.9904739111661895,0.1130168358516137
siamese_temporal_attention_unet,30,0.000284382489613407,89.81976199150085,0.8649351359703975,0.9159633189849092,0.8897181208280459,0.8013444401027889,0.8897181707869956,0.9901538248812212,0.12364729992656844,0.8811155924248665,0.9007786190802544,0.8908385659799785,0.8031641101137926,0.8908386159739029,0.9907357096672043,0.11537203294003007
siamese_temporal_attention_unet,31,0.00027977911958555047,89.92790961265564,0.8653839214997024,0.9171176634145978,0.8905000054241482,0.8026138799751391,0.8905000553820306,0.9902161673213656,0.11841587356626569,0.8943599089820554,0.8834361644559081,0.8888644260115606,0.7999604520046235,0.888864476009686,0.9907292127609237,0.11735234940725547
siamese_temporal_attention_unet,32,0.0002750763977310542,89.91649794578552,0.8641187946163766,0.9191316931982588,0.8907766258398091,0.803063419558391,0.8907766757922232,0.9902199734462779,0.11990424249000099,0.8917776915752409,0.897930878737361,0.8948436575374766,0.8096987852664066,0.8948437075368988,0.991143643856047,0.11064031094679905
siamese_temporal_attention_unet,33,0.0002702789650686223,89.8096239566803,0.8666545183382166,0.9192666487420095,0.8921855732110552,0.8053566028983657,0.8921856231676619,0.9903805379117471,0.12064098396418313,0.8456328908069817,0.9296533568537891,0.8856548202948318,0.7947760944835564,0.8856548701828479,0.9899260848760589,0.1055919358532833
siamese_temporal_attention_unet,34,0.0002653915560850913,89.67695903778076,0.8701537217954181,0.9209799684794547,0.8948456576752315,0.8097020604426186,0.8948457076349694,0.9906135023309941,0.11798136409213819,0.8927695099740373,0.8871708942472489,0.8899613471820593,0.8017391421541,0.8899613971815777,0.9907932728528961,0.1164594891081947
siamese_temporal_attention_unet,35,0.000260418994063064,89.93715977668762,0.8694082131876213,0.9194323049095712,0.8937207588775525,0.807861899580774,0.8937208088384512,0.9905118470781302,0.11675840259478637,0.8705152345869187,0.9132007323166362,0.8913471874451031,0.8039913555434217,0.891347237416482,0.9906570464372619,0.10534318128500786
siamese_temporal_attention_unet,36,0.0002553661863209115,89.9910340309143,0.8711491425498815,0.9200724109684111,0.8949426111777942,0.8098608367816784,0.8949426611404943,0.99063113566195,0.11715786612296367,0.8950064994500421,0.9023803842531711,0.8986782659556329,0.8159998381707383,0.8986783159548045,0.9914609044790252,0.10600759741425492
siamese_temporal_attention_unet,37,0.0002502381193698423,89.81042695045471,0.8735604263395046,0.9217979322127414,0.897031109110073,0.8132878516503295,0.8970311590739783,0.990831124380733,0.11280697209769049,0.8809473454347572,0.909615136059462,0.8950516980089652,0.8100395166678374,0.8950517479961614,0.9910482317209228,0.1161841594708477
siamese_temporal_attention_unet,38,0.00024503985399281826,89.81418013572693,0.8733216001305528,0.9213327660947997,0.8966849281365605,0.812718906479892,0.8966849781007757,0.9907926237984986,0.11278824669471157,0.9056768365175029,0.8696484141423731,0.8872969952354645,0.7974249024855341,0.8872970452148856,0.9907288402318939,0.1174842225938093
siamese_temporal_attention_unet,39,0.00023977652025017213,89.50247001647949,0.8719888659932019,0.9259796836348543,0.8981735854321324,0.8151680375723742,0.8981736353870455,0.990887129708622,0.10981628495880685,0.9050075198411143,0.8839446387914472,0.8943520335651471,0.8088941065764046,0.8943520835582294,0.9912360161542877,0.11017538875495347
siamese_temporal_attention_unet,40,0.00023445331241685798,90.05639266967773,0.8749306579850274,0.9252267464123151,0.8993760202053884,0.8171511138253139,0.8993760701663562,0.9910154342651365,0.10784012575174703,0.8612784789865346,0.9266685556913998,0.892777721097782,0.8063221164392327,0.8927777710309164,0.9906590729951843,0.10443427615133061
siamese_temporal_attention_unet,41,0.0002290754838563287,90.03069806098938,0.8755878664779871,0.9235310340336305,0.898920602234498,0.8163995210647141,0.8989206521989914,0.9909780030839896,0.10809661466974943,0.8907107852817886,0.8968148627900151,0.8937523518749185,0.8079135298360512,0.8937524018743486,0.9910519421100601,0.10894505505844876
siamese_temporal_attention_unet,42,0.00022364834183610026,89.44447302818298,0.8766732077530901,0.9239740111327205,0.8997022923083359,0.8176899550373697,0.899702342273833,0.9910587653685149,0.10844802705870596,0.8864559507299317,0.9060455183952342,0.8961436410966486,0.8118300215869081,0.8961436910906899,0.9911868870258316,0.10538699252761319
siamese_temporal_attention_unet,43,0.00021817724229012008,89.62803506851196,0.8761233290916054,0.9268263813827713,0.9007618626204014,0.8194420507168931,0.9007619125808577,0.9911405541923606,0.10626992556038234,0.8748349630554533,0.9152307237805167,0.894576995229855,0.809262229740672,0.8945770452044052,0.9909474253654464,0.10757251318715433
siamese_temporal_attention_unet,44,0.000212667584533106,90.16316819190979,0.8789081311188864,0.92701305870754,0.902319851414738,0.8220244700737906,0.9023199013792601,0.9913046161780195,0.10513236107418492,0.8873584875701626,0.8929817758820932,0.8901612010165516,0.8020635897160873,0.8901612510160659,0.9907518774270996,0.11503588221995642
siamese_temporal_attention_unet,45,0.00020712480593207516,89.88753986358643,0.8783932965184093,0.9274629626309174,0.9022614063588829,0.8219274630722969,0.9022614563219652,0.9912819101569356,0.10581829148217815,0.893904951426727,0.8999150649014618,0.8968998898568988,0.8130721520761711,0.8968999398563507,0.9913175851106628,0.10352048274775427
siamese_temporal_attention_unet,46,0.00020155437654031908,89.95371198654175,0.8783018408786615,0.9284648994996241,0.9026869568305831,0.8226340272824656,0.9026870067920406,0.9913110711601341,0.10303929299812664,0.889021491397046,0.9027766533582421,0.8958462250046354,0.811341985014888,0.895846275001702,0.99119061231613,0.10740601099447566
siamese_temporal_attention_unet,47,0.00019596179369912121,89.86448359489441,0.8782471970506914,0.9277945791483753,0.9023411907710088,0.8220598916700267,0.9023412407333765,0.9912836031967333,0.10372751110829831,0.8868755557302774,0.9130352651096801,0.8997652592358365,0.8177939822927531,0.8997653092252879,0.9914630949497207,0.10342853268364927
siamese_temporal_attention_unet,48,0.00019035257661254528,89.73223829269409,0.8809412299400735,0.9299441039966955,0.9047796038310545,0.8261165499062284,0.9047796537944414,0.9915084367387748,0.10180981990363282,0.8875209199420065,0.9123215546247405,0.899750319150419,0.8177692988076029,0.8997503691409386,0.9914683550596222,0.10094766404944444
siamese_temporal_attention_unet,49,0.0001847322609006466,89.89223504066467,0.8803767315875265,0.928393470926233,0.9037477101711965,0.8243976406817147,0.9037477601359599,0.9914242476559755,0.09982398909937167,0.869990099637248,0.9214094681329716,0.8949617769947359,0.8098922270587824,0.8949618269535543,0.9909234791994079,0.10253277090542667
siamese_temporal_attention_unet,50,0.00017910639313648398,89.79953575134277,0.8819637850899803,0.9307982839971011,0.9057232015413996,0.8276912149973775,0.9057232515051129,0.9915939588225288,0.10022381744461965,0.8795604159498842,0.9186746431802328,0.8986920839308864,0.8160226232612336,0.8986921339072431,0.9913080334663376,0.09933002356331144
siamese_temporal_attention_unet,51,0.00017348052537232136,89.73985004425049,0.8802555574245607,0.9323934459800629,0.9055746211317093,0.8274430855803916,0.9055746710903423,0.9915593479456524,0.0974659907980495,0.884746290171023,0.9105639094006355,0.8974694135025544,0.8140087133866882,0.8974694634922272,0.9912689179182037,0.09816540746995095
siamese_temporal_attention_unet,52,0.0001678602096604227,89.94651579856873,0.8818470581093568,0.9321507649470296,0.9063013792186939,0.8286574138073033,0.9063014291802435,0.991637941424766,0.09881293438911291,0.877309374318682,0.9116302141699258,0.894140521281768,0.8085481282959074,0.8941405712633775,0.9909412860870346,0.10594284774557394
siamese_temporal_attention_unet,53,0.00016225099257384675,89.74009871482849,0.8815063352364056,0.9319927103359232,0.9060467225045052,0.8282317284331883,0.9060467724657537,0.9916056472263977,0.09522806121712665,0.9021924337142297,0.9056435680126711,0.9039146567794556,0.8246755178360647,0.9039147067792868,0.9919200092554077,0.09936367452117523
siamese_temporal_attention_unet,54,0.00015665840973264896,89.72116708755493,0.8835437124745029,0.9331317827556554,0.9076609183594282,0.8309333842332925,0.9076609683221739,0.991769267735856,0.09554143678580065,0.8963280754876101,0.9039448660425462,0.900120307793043,0.8183807784507295,0.9001203577921612,0.9915813505649551,0.10337492051813513
siamese_temporal_attention_unet,55,0.00015108798034089283,89.82278966903687,0.8851515425947947,0.9312931192849151,0.9076362336390723,0.8308920096720868,0.9076362836068085,0.9917721844791024,0.09412459576338283,0.8859282198317886,0.9180947977961998,0.9017246862311431,0.8210370987577811,0.9017247362152598,0.9916018843650802,0.09274580145273603
siamese_temporal_attention_unet,56,0.000145545201739862,89.33018922805786,0.8851441570008279,0.9346380733063677,0.9092180045049553,0.8335470331098082,0.909218054467969,0.9919006840566569,0.0937755182642801,0.8799330239697679,0.9216271320768861,0.9002975577187664,0.818673864846741,0.9002976076919986,0.9914335906505569,0.09556984334323815
siamese_temporal_attention_unet,57,0.00014003554398284794,89.45105195045471,0.8847507699735655,0.9350605502260892,0.9092101880464891,0.833533894146663,0.9092102380082747,0.9918935518586232,0.08973256813792585,0.8984742366638714,0.9126595906355178,0.9055113116377042,0.8273373792048289,0.9055113616346503,0.9920068383216842,0.09830011406227257
siamese_temporal_attention_unet,58,0.00013456444443686762,89.98400378227234,0.8856360132906507,0.9348553875154938,0.9095802952509052,0.8341562271207992,0.9095803452143567,0.9919433979505901,0.09365451862424706,0.8831580464399499,0.9225972102086547,0.9024468866381229,0.8222353585624645,0.9024469366142849,0.9916294217109665,0.09178185741025402
siamese_temporal_attention_unet,59,0.0001291373024166393,90.30609798431396,0.8832040355867776,0.9364595129437734,0.9090524192902045,0.8332687353169403,0.9090524692473771,0.9918641786896778,0.09136536694324728,0.8846593432867511,0.9144016123465197,0.8992845766360866,0.8170001513315491,0.8992846266224341,0.9914047271013244,0.09804666028311715
siamese_temporal_attention_unet,60,0.00012375947385611,89.95982885360718,0.8856316231888319,0.9355496874453755,0.9099064853484503,0.8347050640931809,0.9099065353108853,0.9919744127252126,0.09097456717624962,0.8916365033780843,0.9144878967484303,0.9029175902117854,0.823017189312497,0.9029176402037946,0.9917473345994934,0.09193698359788272
siamese_temporal_attention_unet,61,0.00011843626602279584,90.0155611038208,0.8866773072862957,0.9367064169765542,0.9110054750631991,0.8365566088358145,0.9110055250255579,0.9920688586288621,0.08771559117321681,0.8911942807308423,0.8998813323163527,0.8955166896126093,0.8108015501261705,0.8955167396114463,0.991187840700148,0.10882775001304879
siamese_temporal_attention_unet,62,0.00011317293228014976,90.32658886909485,0.8866536039103087,0.9358741891190415,0.9105992020893288,0.8358716971406414,0.9105992520528601,0.9920242716757097,0.08974519477723221,0.8840876862162783,0.9264473409490529,0.9047719359560132,0.8261037649733823,0.9047719859286572,0.9918159097433075,0.08889960887523074
siamese_temporal_attention_unet,63,0.00010797466690312557,89.79808139801025,0.8876829925112221,0.9367235992835751,0.911544132684482,0.837465488370726,0.911544182648354,0.9921090415354522,0.08701641492863131,0.9017097581170701,0.9098675978280153,0.9057702599064903,0.8277698166161593,0.9057703099054898,0.992055401206015,0.09370279436138418
siamese_temporal_attention_unet,64,0.0001028465999520564,89.48332810401917,0.8881594887254521,0.9377027152485277,0.9122588952507003,0.8386729003193389,0.9122589452138867,0.9921720740500458,0.09101061274377979,0.8950718988157941,0.9066253637792672,0.900811537741986,0.8195242759953877,0.9008115877399431,0.9916212558746322,0.09899606960571816
siamese_temporal_attention_unet,65,9.779379220990385e-05,89.98865270614624,0.8879069549202443,0.9382994042802896,0.9124078634818877,0.8389247446006322,0.9124079134438157,0.9921823630172213,0.08604545323730818,0.8963828409285849,0.9151000543981994,0.9056446995213282,0.8275601082148296,0.9056447495160034,0.9919979572296127,0.09207516334249988
siamese_temporal_attention_unet,66,9.282123018787652e-05,89.95679831504822,0.8880262702238093,0.9383927335967904,0.9125149835302371,0.839105883387565,0.9125150334922132,0.992205403360088,0.0871620013586702,0.8936870050473784,0.9138143102857784,0.9036385445686707,0.8242159839636786,0.903638594562484,0.9918211847543701,0.09561546931097809
siamese_temporal_attention_unet,67,8.793382120434555e-05,90.46420454978943,0.889234174553152,0.9386123292096815,0.9132562416036082,0.8403603209114164,0.9132562915671188,0.992268170131726,0.08289777807563706,0.8943246252232812,0.9076092900249227,0.9009179373739739,0.819700420004598,0.9009179873712695,0.9916221499443039,0.0966684214471023
siamese_temporal_attention_unet,68,8.313638854191353e-05,90.59777164459229,0.8888148920426272,0.9389390510817139,0.9131896213948376,0.8402475089628985,0.9131896713572336,0.9922617815853502,0.08372988822744712,0.8884725633597738,0.9165640485919339,0.902299664426631,0.8219909626180759,0.9022997144145342,0.9916702508926376,0.09580857399627973
siamese_temporal_attention_unet,69,7.843366668741735e-05,90.25231266021729,0.8896508886573623,0.9386402203466501,0.9134891663301838,0.8407548548930972,0.9134892162942844,0.9922960688558855,0.08319249058485992,0.8802835759937748,0.9291065338951786,0.9040363075542718,0.8248780547778339,0.9040363575178804,0.9917222857475265,0.09008814150841005
